time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc
3009.000,32.00,20.100,20.319,11.6193,41.3168,46.8561,38.8620,41.0027,11.6227
3010.000,32.00,-28.178,-27.947,12.2860,41.2862,46.8284,38.8343,40.9832,12.2733
3011.000,29.09,-26.129,-26.062,12.2652,41.3281,46.8660,38.8718,41.1856,12.2779
3012.000,26.18,-23.934,-23.801,12.2683,41.3668,46.9006,38.9064,41.4491,12.2773
3013.000,23.27,-21.607,-21.402,12.2767,41.4019,46.9320,38.9379,41.4542,12.2642
3014.000,20.36,-19.163,-19.098,12.2686,41.4334,46.9602,38.9660,41.6195,12.2557
3015.000,17.45,-16.616,-16.476,12.2445,41.4610,46.9849,38.9907,41.5797,12.2340
3016.000,14.55,-13.981,-13.938,12.2115,41.4846,47.0060,39.0118,41.6531,12.2154
3017.000,11.64,-11.273,-11.170,12.1689,41.5041,47.0233,39.0292,41.4581,12.1828
3018.000,8.73,-8.506,-8.298,12.1728,41.5193,47.0369,39.0427,41.7329,12.1628
3019.000,5.82,-5.695,-5.552,12.1214,41.5303,47.0466,39.0524,41.5165,12.1262
3020.000,2.91,-2.855,-2.632,12.0996,41.5369,47.0524,39.0582,41.3980,12.0889
3021.000,0.00,0.000,0.133,12.0447,41.5391,47.0541,35.7048,41.4019,12.0561
3022.000,0.00,0.000,0.169,12.0507,41.5391,47.0540,34.6984,41.5956,12.0657
3023.000,0.00,0.000,0.069,12.0748,41.5391,47.0539,34.7051,41.5811,12.0700
3024.000,0.00,0.000,0.255,12.0796,41.5391,47.0538,34.7953,41.5204,12.0686
3025.000,0.00,0.000,0.067,12.0598,41.5391,47.0537,34.9172,41.3928,12.0699
3026.000,0.00,0.000,0.206,12.0669,41.5391,47.0536,35.1676,41.4197,12.0720
3027.000,0.00,0.000,0.066,12.0744,41.5391,47.0534,35.6949,41.5619,12.0815
3028.000,0.00,0.000,0.174,12.0829,41.5391,47.0533,35.9785,41.6269,12.0850
3029.000,0.00,0.000,0.126,12.1046,41.5391,47.0532,36.0355,41.5823,12.0868
3030.000,0.00,0.000,0.128,12.0690,41.5391,47.0531,36.4136,41.5821,12.0892
3031.000,0.00,0.000,0.129,12.0874,41.5391,47.0530,36.6791,41.5996,12.0922
3032.000,0.00,0.000,0.162,12.0780,41.5391,47.0529,36.7712,41.5914,12.0938
3033.000,0.00,0.000,0.080,12.1111,41.5391,47.0527,36.8439,41.5693,12.0964
3034.000,0.00,0.000,0.192,12.1138,41.5391,47.0526,37.4138,41.7613,12.1035
3035.000,0.00,0.000,0.104,12.0954,41.5391,47.0525,37.6544,41.7568,12.1065
3036.000,0.00,0.000,0.254,12.0918,41.5391,47.0524,37.2431,41.4891,12.0975
3037.000,0.00,0.000,0.150,12.1111,41.5391,47.0522,37.8827,41.7561,12.1098
3038.000,0.00,0.000,0.208,12.1184,41.5391,47.0521,37.7623,41.6394,12.1069
3039.000,0.00,0.000,-0.013,12.1004,41.5391,47.0520,37.4817,41.3943,12.1034
3040.000,0.00,0.000,0.033,12.0912,41.5391,47.0519,37.8528,41.5020,12.1082
3041.000,0.00,0.000,0.108,12.1166,41.5391,47.0518,38.1830,41.6005,12.1121
3042.000,0.00,0.000,0.133,12.0994,41.5391,47.0517,38.1430,41.5120,12.1103
3043.000,2.50,6.134,6.358,12.0381,41.5343,47.0472,37.9965,41.6898,12.0322
3044.000,5.00,12.286,12.418,11.9271,41.5201,47.0342,37.9835,41.3391,11.9354
3045.000,7.50,18.475,18.648,11.8498,41.4963,47.0127,37.9620,41.5051,11.8509
3046.000,10.00,24.718,24.794,11.7667,41.4630,46.9825,37.9318,41.5242,11.7597
3047.000,12.50,31.035,31.246,11.6602,41.4200,46.9436,37.8929,41.2321,11.6511
3048.000,15.00,29.164,29.298,11.6736,41.3672,46.8959,37.8452,41.2538,11.6640
3049.000,16.82,32.889,33.006,11.6042,41.3193,46.8526,37.8020,41.2953,11.6033
3050.000,18.64,36.678,36.673,11.5224,41.2656,46.8042,37.7535,41.0295,11.5315
3051.000,20.45,40.539,40.633,11.4687,41.2060,46.7504,37.6997,41.1178,11.4664
3052.000,22.27,44.480,44.552,11.3901,41.1404,46.6912,37.6405,40.8274,11.3877
3053.000,24.09,48.506,48.668,11.3260,41.0687,46.6264,37.5758,40.7757,11.3132
3054.000,25.91,50.000,49.999,11.2691,40.9921,46.5571,37.5065,40.4006,11.2646
3055.000,27.73,50.000,50.168,11.2650,40.9152,46.4874,37.4368,40.5608,11.2504
3056.000,29.55,50.000,50.132,11.2383,40.8383,46.4177,37.3671,40.3253,11.2263
3057.000,31.36,50.000,50.077,11.2063,40.7614,46.3480,37.2974,40.5050,11.2171
3058.000,33.18,50.000,50.047,11.2028,40.6845,46.2783,37.2277,40.3177,11.1960
3059.000,35.00,50.000,49.979,11.1838,40.6076,46.2087,37.1580,40.1880,11.1779
3060.000,36.67,50.000,50.044,11.1723,40.5308,46.1390,37.0883,39.8763,11.1527
3061.000,38.33,50.000,50.084,11.1232,40.4539,46.0693,37.0186,39.7238,11.1338
3062.000,40.00,50.000,50.246,11.1083,40.3770,45.9996,36.9489,39.7421,11.1196
3063.000,41.67,50.000,50.124,11.1014,40.3001,45.9299,36.8792,39.6455,11.1060
3064.000,43.33,50.000,49.994,11.0832,40.2232,45.8602,36.8095,39.4753,11.0905
3065.000,45.00,50.000,50.253,11.0664,40.1463,45.7905,36.7398,39.5788,11.0795
3066.000,46.67,50.000,50.255,11.0807,40.0694,45.7208,36.6701,39.4269,11.0638
3067.000,48.33,50.000,50.148,11.0377,39.9925,45.6511,36.6004,39.3077,11.0512
3068.000,50.00,45.773,45.787,11.0942,39.9157,45.5814,36.5307,39.3583,11.1023
3069.000,50.00,45.773,45.979,11.0866,39.8447,45.5176,36.4670,39.3336,11.0919
3070.000,50.00,45.773,45.955,11.0981,39.7738,45.4539,36.4032,39.1577,11.0795
3071.000,50.00,45.773,45.820,11.0582,39.7029,45.3901,36.3394,38.9543,11.0682
3072.000,50.00,45.773,45.761,11.0633,39.6319,45.3263,36.2756,39.1338,11.0690
3073.000,50.00,45.773,45.786,11.0416,39.5610,45.2625,36.2119,38.9880,11.0580
3074.000,50.00,45.773,45.759,11.0585,39.4901,45.1988,36.1481,38.8987,11.0499
3075.000,50.00,45.773,46.040,11.0212,39.4192,45.1350,36.0843,38.7265,11.0352
3076.000,50.00,45.773,46.023,11.0240,39.3482,45.0712,36.0205,38.7254,11.0305
3077.000,50.00,45.773,45.968,11.0129,39.2773,45.0074,35.9567,38.5697,11.0212
3078.000,50.00,45.773,45.848,11.0110,39.2064,44.9436,35.8930,38.4756,11.0154
3079.000,50.00,45.773,45.978,11.0234,39.1354,44.8799,35.8292,38.4102,11.0073
3080.000,50.00,-15.357,-15.275,11.8240,39.0650,44.8165,35.7658,38.3619,11.8288
3081.000,48.12,-15.660,-15.435,11.8915,39.0889,44.8379,35.7872,38.7966,11.8724
3082.000,46.25,-15.862,-15.754,11.8877,39.1133,44.8596,35.8090,38.9160,11.9063
3083.000,44.38,-15.968,-15.963,11.9155,39.1377,44.8816,35.8310,38.6400,11.9245
3084.000,42.50,-15.980,-15.863,11.9447,39.1622,44.9037,35.8530,38.8312,11.9533
3085.000,40.63,-15.904,-15.884,11.9972,39.1866,44.9257,35.8751,38.9763,11.9813
3086.000,38.75,-15.743,-15.549,12.0117,39.2111,44.9476,35.8969,39.2422,12.0075
3087.000,36.87,-15.500,-15.236,12.0289,39.2352,44.9691,35.9184,39.0939,12.0190
3088.000,35.00,23.354,23.595,11.5260,39.2586,44.9899,35.9392,39.2726,11.5204
3089.000,35.00,23.354,23.608,11.5078,39.2228,44.9573,35.9066,38.8706,11.5064
3090.000,35.00,23.354,23.343,11.5183,39.1871,44.9246,35.8739,38.9699,11.5131
3091.000,35.00,23.354,23.582,11.4960,39.1513,44.8919,35.8413,38.7865,11.5035
3092.000,35.00,23.354,23.539,11.4864,39.1155,44.8593,35.8086,38.6994,11.5011
3093.000,35.00,23.354,23.600,11.5069,39.0798,44.8266,35.7759,38.6834,11.4997
3094.000,35.00,23.354,23.557,11.4919,39.0440,44.7939,35.7433,38.5242,11.4949
3095.000,35.00,23.354,23.546,11.4775,39.0082,44.7613,35.7106,38.5563,11.4963
3096.000,35.00,23.354,23.488,11.5073,38.9725,44.7286,35.6779,38.6969,11.5018
3097.000,35.00,23.354,23.423,11.4962,38.9367,44.6960,35.6453,38.4532,11.4945
3098.000,35.00,23.354,23.548,11.4966,38.9010,44.6633,35.6126,38.5918,11.4975
3099.000,35.00,23.354,23.356,11.4825,38.8652,44.6306,35.5800,38.4091,11.4941
3100.000,35.00,23.354,23.474,11.4951,38.8294,44.5980,35.5473,38.2299,11.4867
3101.000,35.00,23.354,23.596,11.5073,38.7937,44.5653,35.5147,38.3019,11.4878
3102.000,35.00,23.354,23.425,11.4891,38.7579,44.5327,35.4820,38.1705,11.4859
3103.000,35.00,-38.659,-38.403,12.3265,38.7226,44.5004,35.4498,38.2745,12.3246
3104.000,31.50,-35.521,-35.494,12.3410,38.7799,44.5518,35.5011,38.8180,12.3339
3105.000,28.00,-32.153,-31.917,12.3006,38.8321,44.5986,35.5479,38.7213,12.3096
3106.000,24.50,-28.581,-28.489,12.2934,38.8790,44.6406,35.5899,38.9847,12.2966
3107.000,21.00,-24.830,-24.633,12.2495,38.9202,44.6775,35.6268,38.8321,12.2610
3108.000,17.50,-20.926,-20.737,12.2460,38.9555,44.7091,35.6584,38.9007,12.2295
3109.000,14.00,-16.894,-16.621,12.2119,38.9847,44.7352,35.6845,38.9885,12.1930
3110.000,10.50,-12.760,-12.695,12.1533,39.0076,44.7556,35.7049,38.9246,12.1512
3111.000,7.00,-8.549,-8.427,12.0981,39.0240,44.7702,35.7195,38.9549,12.1053
3112.000,3.50,-4.287,-4.099,12.0413,39.0339,44.7789,35.7282,38.6974,12.0465
3113.000,0.00,0.000,0.123,12.0097,39.0372,44.7817,32.5579,38.9007,12.0022
3114.000,0.00,0.000,0.249,11.9876,39.0372,44.7816,29.7276,38.6923,11.9979
3115.000,0.00,0.000,0.178,12.0025,39.0372,44.7815,30.4795,39.0496,12.0152
3116.000,0.00,0.000,0.058,12.0067,39.0372,44.7813,30.7507,39.0280,12.0202
3117.000,0.00,0.000,0.008,12.0045,39.0372,44.7812,30.5189,38.7635,12.0159
3118.000,0.00,0.000,0.152,12.0371,39.0372,44.7811,31.1703,38.9617,12.0245
3119.000,0.00,0.000,0.059,12.0479,39.0372,44.7810,31.6042,39.0111,12.0311
3120.000,0.00,0.000,-0.016,12.0268,39.0372,44.7809,31.4956,38.7985,12.0284
3121.000,0.00,0.000,-0.002,12.0361,39.0372,44.7808,31.9506,38.8926,12.0348
3122.000,0.00,0.000,0.032,12.0347,39.0372,44.7807,32.2954,38.9413,12.0392
3123.000,0.00,0.000,0.212,12.0237,39.0372,44.7805,31.9945,38.6979,12.0317
3124.000,0.00,0.000,-0.003,12.0310,39.0372,44.7804,32.4463,38.7922,12.0409
3125.000,0.00,0.000,0.014,12.0566,39.0372,44.7803,32.9771,38.9444,12.0487
3126.000,0.00,0.000,-0.001,12.0573,39.0372,44.7802,33.4481,39.0460,12.0551
3127.000,0.00,0.000,0.033,12.0519,39.0372,44.7801,33.6579,38.9938,12.0554
3128.000,0.00,0.000,-0.019,12.0663,39.0372,44.7800,33.3357,38.8344,12.0534
3129.000,0.00,0.000,0.126,12.0780,39.0372,44.7798,34.2184,39.1807,12.0656
3130.000,0.00,0.000,0.010,12.0419,39.0372,44.7797,33.8813,38.8218,12.0574
3131.000,0.00,0.000,0.268,12.0745,39.0372,44.7796,34.2985,38.9898,12.0618
3132.000,3.75,13.001,13.272,11.8968,39.0271,44.7703,34.4038,39.0633,11.8875
3133.000,7.50,26.063,26.320,11.6789,38.9969,44.7430,34.3764,38.7429,11.6930
3134.000,11.25,39.249,39.422,11.4927,38.9465,44.6974,34.3309,38.6684,11.4999
3135.000,15.00,7.089,7.101,11.8992,38.8764,44.6341,34.2675,38.3234,11.9052
3136.000,15.00,7.089,7.237,11.9215,38.8657,44.6240,34.2574,38.8785,11.9227
3137.000,15.00,7.089,7.265,11.9134,38.8549,44.6139,34.2473,38.7655,11.9189
3138.000,15.00,7.089,7.237,11.9052,38.8442,44.6038,34.2372,38.6439,11.9155
3139.000,15.00,7.089,7.101,11.9292,38.8335,44.5937,34.2271,38.7356,11.9208
3140.000,15.00,7.089,7.336,11.9245,38.8227,44.5836,34.2170,38.7545,11.9186
3141.000,15.00,7.089,7.194,11.9224,38.8120,44.5735,34.2069,38.5821,11.9151
3142.000,15.00,7.089,7.131,11.9109,38.8013,44.5634,34.1968,38.6144,11.9174
3143.000,15.00,-14.961,-14.698,12.2037,38.7907,44.5535,34.1869,38.7282,12.2163
3144.000,12.00,-12.065,-11.914,12.1823,38.8116,44.5721,34.2055,38.8557,12.1935
3145.000,9.00,-9.105,-8.991,12.1446,38.8279,44.5866,34.2200,38.8667,12.1631
3146.000,6.00,-6.097,-5.982,12.1168,38.8396,44.5970,34.2304,38.8534,12.1288
3147.000,3.00,-3.057,-3.045,12.0871,38.8467,44.6032,34.2366,38.8612,12.0945
3148.000,0.00,0.000,0.194,12.0706,38.8490,44.6051,34.3837,38.8947,12.0552
3149.000,0.00,0.000,0.126,12.0573,38.8490,44.6050,33.7897,38.7931,12.0551
3150.000,0.00,0.000,0.174,12.0697,38.8490,44.6049,34.0853,38.9126,12.0608
3151.000,0.00,0.000,0.153,12.0736,38.8490,44.6047,34.2280,38.8520,12.0612
3152.000,0.00,0.000,0.259,12.0816,38.8490,44.6046,34.6627,39.0203,12.0676
3153.000,0.00,0.000,0.209,12.0582,38.8490,44.6045,34.3998,38.7995,12.0629
3154.000,0.00,0.000,0.177,12.0651,38.8490,44.6044,34.3138,38.6732,12.0611
3155.000,0.00,0.000,0.233,12.0858,38.8490,44.6043,35.0466,38.9860,12.0729
3156.000,0.00,0.000,0.078,12.0906,38.8490,44.6042,35.3984,39.0333,12.0783
3157.000,0.00,0.000,-0.015,12.0621,38.8490,44.6041,34.8930,38.7645,12.0722
3158.000,0.00,0.000,0.234,12.0595,38.8490,44.6040,35.3531,38.8885,12.0747
3159.000,0.00,0.000,0.248,12.0842,38.8490,44.6039,35.5377,38.9075,12.0767
3160.000,0.00,0.000,0.137,12.0645,38.8490,44.6037,35.3799,38.7847,12.0756
3161.000,0.00,0.000,0.126,12.0806,38.8490,44.6036,35.7418,38.9024,12.0812
3162.000,0.00,0.000,0.002,12.0697,38.8490,44.6035,35.9506,38.9392,12.0856
3163.000,0.00,0.000,0.044,12.0908,38.8490,44.6033,35.8761,38.8585,12.0837
3164.000,0.00,0.000,0.167,12.0702,38.8490,44.6032,35.7850,38.7578,12.0799
3165.000,0.00,0.000,0.252,12.1057,38.8490,44.6031,36.6490,39.1397,12.0929
3166.000,0.00,0.000,0.190,12.0925,38.8490,44.6030,36.5103,39.0039,12.0903
3167.000,0.00,0.000,0.217,12.1074,38.8490,44.6029,36.5811,38.9970,12.0908
3168.000,0.00,0.000,0.052,12.0743,38.8490,44.6028,36.2440,38.8075,12.0878
3169.000,0.00,0.000,0.133,12.1092,38.8490,44.6027,36.5560,38.9306,12.0920
3170.000,2.50,6.134,6.290,12.0185,38.8443,44.5982,36.2242,38.7366,12.0018
3171.000,5.00,12.286,12.299,11.8997,38.8301,44.5852,36.2112,38.7500,11.9176
3172.000,7.50,18.475,18.601,11.8342,38.8063,44.5637,36.1896,38.7712,11.8268
3173.000,10.00,24.718,24.710,11.7157,38.7730,44.5334,36.1594,38.4123,11.7230
3174.000,12.50,31.035,31.044,11.6344,38.7299,44.4945,36.1205,38.5065,11.6288
3175.000,15.00,41.490,41.516,11.4472,38.6770,44.4468,36.0728,38.1896,11.4623
3176.000,17.83,49.649,49.923,11.3194,38.6067,44.3833,36.0093,38.0663,11.3251
3177.000,20.67,50.000,50.198,11.3225,38.5298,44.3136,35.9396,38.1580,11.3036
3178.000,23.50,50.000,50.008,11.2848,38.4529,44.2439,35.8699,38.0976,11.2842
3179.000,26.33,50.000,50.105,11.2518,38.3760,44.1742,35.8002,37.8844,11.2566
3180.000,29.17,50.000,50.225,11.2208,38.2991,44.1045,35.7305,37.7139,11.2310
3181.000,32.00,20.100,20.173,11.6127,38.2225,44.0351,35.6611,37.6654,11.6177
3182.000,32.00,20.100,20.360,11.6271,38.1915,44.0071,35.6330,37.8577,11.6199
3183.000,32.00,20.100,20.344,11.6064,38.1605,43.9791,35.6050,37.8095,11.6167
3184.000,32.00,20.100,20.267,11.6259,38.1295,43.9510,35.5770,38.0354,11.6236
3185.000,32.00,20.100,20.087,11.6325,38.0985,43.9230,35.5490,37.8951,11.6196
3186.000,32.00,20.100,20.224,11.6304,38.0675,43.8950,35.5210,37.8849,11.6159
3187.000,32.00,20.100,20.089,11.6256,38.0365,43.8670,35.4930,37.8689,11.6156
3188.000,32.00,20.100,20.230,11.6109,38.0055,43.8390,35.4650,37.6620,11.6053
3189.000,32.00,20.100,20.262,11.5913,37.9745,43.8110,35.4369,37.4576,11.5967
3190.000,32.00,20.100,20.108,11.6087,37.9435,43.7830,35.4089,37.7024,11.6059
3191.000,32.00,20.100,20.337,11.6068,37.9125,43.7549,35.3809,37.5621,11.5969
3192.000,32.00,20.100,20.099,11.6165,37.8815,43.7269,35.3529,37.6366,11.6016
3193.000,32.00,20.100,20.168,11.5804,37.8505,43.6989,35.3249,37.6472,11.6000
3194.000,32.00,20.100,20.271,11.5782,37.8195,43.6709,35.2969,37.4355,11.5904
3195.000,32.00,20.100,20.332,11.6116,37.7886,43.6429,35.2689,37.6866,11.5972
3196.000,32.00,20.100,20.208,11.5891,37.7576,43.6149,35.2408,37.4634,11.5905
3197.000,32.00,20.100,20.326,11.5913,37.7266,43.5869,35.2128,37.5751,11.5919
3198.000,32.00,20.100,20.221,11.5756,37.6956,43.5588,35.1848,37.5192,11.5907
3199.000,32.00,20.100,20.371,11.6015,37.6646,43.5308,35.1568,37.5046,11.5875
3200.000,32.00,20.100,20.139,11.5753,37.6336,43.5028,35.1288,37.2994,11.5830
3201.000,32.00,20.100,20.208,11.5954,37.6026,43.4748,35.1008,37.2616,11.5803
3202.000,32.00,20.100,20.216,11.5772,37.5716,43.4468,35.0728,37.2852,11.5804
3203.000,32.00,20.100,20.300,11.5978,37.5406,43.4188,35.0447,37.3216,11.5800
3204.000,32.00,20.100,20.226,11.5614,37.5096,43.3908,35.0167,36.9819,11.5692
3205.000,32.00,-28.178,-27.945,12.2491,37.4790,43.3631,34.9890,37.2823,12.2294
3206.000,29.09,-26.129,-25.864,12.2426,37.5209,43.4006,35.0266,37.6282,12.2361
3207.000,26.18,-23.934,-23.920,12.2192,37.5595,43.4352,35.0612,37.5063,12.2268
3208.000,23.27,-21.607,-21.355,12.2013,37.5947,43.4667,35.0927,37.5721,12.2134
3209.000,20.36,-19.163,-19.090,12.2029,37.6262,43.4948,35.1208,37.7184,12.2049
3210.000,17.45,-16.616,-16.389,12.1753,37.6538,43.5195,35.1454,37.5468,12.1778
3211.000,14.55,-13.981,-13.821,12.1515,37.6774,43.5406,35.1665,37.5746,12.1573
3212.000,11.64,-11.273,-11.121,12.1517,37.6969,43.5579,35.1839,37.7898,12.1396
3213.000,8.73,-8.506,-8.357,12.1277,37.7121,43.5715,35.1975,37.8861,12.1150
3214.000,5.82,-5.695,-5.585,12.0687,37.7231,43.5812,35.2072,37.6009,12.0757
3215.000,2.91,-2.855,-2.820,12.0655,37.7297,43.5869,35.2129,37.6840,12.0473
3216.000,0.00,0.000,0.007,12.0162,37.7319,43.5887,32.0314,37.5808,12.0101
3217.000,0.00,0.000,0.232,12.0105,37.7319,43.5886,30.5312,37.6165,12.0118
3218.000,0.00,0.000,0.171,12.0367,37.7319,43.5885,30.8364,37.7541,12.0207
3219.000,0.00,0.000,0.082,12.0032,37.7319,43.5884,30.8027,37.5443,12.0181
3220.000,0.00,0.000,0.152,12.0455,37.7319,43.5883,31.4283,37.7568,12.0274
3221.000,0.00,0.000,0.243,12.0311,37.7319,43.5882,31.4460,37.6631,12.0260
3222.000,0.00,0.000,0.221,12.0241,37.7319,43.5881,32.0477,37.7959,12.0335
3223.000,0.00,0.000,-0.002,12.0311,37.7319,43.5880,31.8590,37.6267,12.0336
3224.000,0.00,0.000,0.170,12.0253,37.7319,43.5878,32.3953,37.7542,12.0381
3225.000,0.00,0.000,0.252,12.0518,37.7319,43.5877,32.4906,37.7502,12.0394
3226.000,0.00,0.000,0.216,12.0529,37.7319,43.5876,32.8186,37.8269,12.0449
3227.000,0.00,0.000,0.230,12.0527,37.7319,43.5875,32.7223,37.6865,12.0424
3228.000,0.00,0.000,0.094,12.0623,37.7319,43.5874,33.3687,37.8798,12.0529
3229.000,0.00,0.000,0.180,12.0647,37.7319,43.5872,33.4207,37.8164,12.0517
3230.000,0.00,0.000,0.265,12.0399,37.7319,43.5871,33.5365,37.7881,12.0516
3231.000,0.00,0.000,0.173,12.0698,37.7319,43.5870,33.6392,37.7584,12.0538
3232.000,0.00,0.000,0.109,12.0434,37.7319,43.5869,33.5905,37.6623,12.0533
3233.000,0.00,0.000,0.099,12.0416,37.7319,43.5868,33.7218,37.6875,12.0562
3234.000,0.00,0.000,0.027,12.0420,37.7319,43.5867,33.6678,37.5872,12.0556
3235.000,0.00,0.000,0.272,12.0644,37.7319,43.5865,33.9664,37.6506,12.0561
3236.000,0.00,0.000,0.246,12.0757,37.7319,43.5864,34.1531,37.7035,12.0599
3237.000,0.00,0.000,0.229,12.0543,37.7319,43.5862,34.4981,37.7877,12.0645
3238.000,2.50,6.134,6.344,11.9698,37.7271,43.5818,34.2703,37.6925,11.9786
3239.000,5.00,12.286,12.511,11.9023,37.7129,43.5688,34.2573,37.6317,11.8902
3240.000,7.50,18.475,18.564,11.8162,37.6891,43.5472,34.2358,37.5808,11.8008
3241.000,10.00,24.718,24.759,11.7077,37.6558,43.5171,34.2056,37.3691,11.7013
3242.000,12.50,31.035,31.208,11.5902,37.6127,43.4782,34.1667,37.1865,11.5966
3243.000,15.00,29.164,29.341,11.6328,37.5599,43.4305,34.1191,37.2988,11.6115
3244.000,16.82,32.889,33.162,11.5335,37.5120,43.3872,34.0758,37.2647,11.5468
3245.000,18.64,36.678,36.734,11.4989,37.4584,43.3387,34.0273,37.1870,11.4826
3246.000,20.45,40.539,40.563,11.4200,37.3988,43.2850,33.9735,37.1182,11.4139
3247.000,22.27,44.480,44.603,11.3300,37.3332,43.2258,33.9143,36.8610,11.3347
3248.000,24.09,48.506,48.587,11.2689,37.2614,43.1610,33.8495,36.7405,11.2597
3249.000,25.91,50.000,50.045,11.2253,37.1849,43.0917,33.7802,36.7530,11.2225
3250.000,27.73,50.000,50.021,11.1958,37.1080,43.0220,33.7105,36.6687,11.2025
3251.000,29.55,50.000,50.210,11.1708,37.0311,42.9523,33.6408,36.5135,11.1781
3252.000,31.36,50.000,50.145,11.1483,36.9542,42.8826,33.5712,36.3523,11.1577
3253.000,33.18,50.000,50.228,11.1382,36.8773,42.8130,33.5015,36.3125,11.1401
3254.000,35.00,50.000,50.273,11.1072,36.8004,42.7433,33.4318,36.1137,11.1182
3255.000,36.67,50.000,50.133,11.1243,36.7235,42.6736,33.3621,36.1748,11.1084
3256.000,38.33,50.000,50.049,11.1050,36.6466,42.6039,33.2924,36.1758,11.0963
3257.000,40.00,50.000,50.078,11.0772,36.5697,42.5342,33.2227,35.9128,11.0744
3258.000,41.67,50.000,50.137,11.0455,36.4929,42.4645,33.1530,35.7014,11.0544
3259.000,43.33,50.000,50.039,11.0564,36.4160,42.3948,33.0833,35.9128,11.0513
3260.000,45.00,50.000,50.126,11.0236,36.3391,42.3251,33.0136,35.8082,11.0355
3261.000,46.67,50.000,50.114,11.0325,36.2622,42.2554,32.9440,35.6656,11.0204
3262.000,48.33,50.000,50.024,11.0056,36.1853,42.1857,32.8743,35.4483,11.0042
3263.000,50.00,45.773,45.996,11.0656,36.1084,42.1161,32.8046,35.5937,11.0539
3264.000,50.00,45.773,46.033,11.0497,36.0375,42.0523,32.7408,35.3873,11.0394
3265.000,50.00,45.773,45.880,11.0371,35.9666,41.9885,32.6770,35.3107,11.0322
3266.000,50.00,45.773,45.963,11.0280,35.8956,41.9247,32.6133,35.2262,11.0219
3267.000,50.00,45.773,46.004,11.0247,35.8247,41.8610,32.5495,35.2834,11.0171
3268.000,50.00,45.773,45.958,11.0163,35.7538,41.7972,32.4857,35.0886,11.0055
3269.000,50.00,45.773,45.752,11.0041,35.6829,41.7334,32.4219,34.9829,10.9993
3270.000,50.00,45.773,45.917,10.9860,35.6119,41.6696,32.3582,34.8679,10.9880
3271.000,50.00,45.773,45.832,10.9823,35.5410,41.6058,32.2944,34.7145,10.9792
3272.000,50.00,45.773,45.857,10.9798,35.4701,41.5421,32.2306,34.6427,10.9719
3273.000,50.00,45.773,45.873,10.9575,35.3991,41.4783,32.1668,34.5774,10.9651
3274.000,50.00,45.773,45.918,10.9514,35.3282,41.4145,32.1031,34.6107,10.9614
3275.000,50.00,-15.357,-15.203,11.8010,35.2578,41.3512,32.0397,34.6597,11.7845
3276.000,48.12,-15.660,-15.670,11.8462,35.2816,41.3726,32.0611,35.2859,11.8385
3277.000,46.25,-15.862,-15.770,11.8445,35.3061,41.3943,32.0828,35.0364,11.8570
3278.000,44.38,-15.968,-15.966,11.8696,35.3305,41.4163,32.1048,34.9656,11.8819
3279.000,42.50,-15.980,-15.771,11.8973,35.3550,41.4384,32.1269,35.2192,11.9115
3280.000,40.63,-15.904,-15.817,11.9502,35.3794,41.4604,32.1489,35.3184,11.9383
3281.000,38.75,-15.743,-15.718,11.9631,35.4038,41.4823,32.1708,35.4040,11.9614
3282.000,36.87,-15.500,-15.228,11.9674,35.4279,41.5038,32.1923,35.1184,11.9659
3283.000,35.00,23.354,23.428,11.4661,35.4514,41.5246,32.2131,35.2877,11.4694
3284.000,35.00,23.354,23.461,11.4449,35.4156,41.4919,32.1805,34.8529,11.4541
3285.000,35.00,23.354,23.473,11.4637,35.3798,41.4592,32.1478,34.8742,11.4546
3286.000,35.00,23.354,23.518,11.4719,35.3441,41.4266,32.1151,34.7929,11.4513
3287.000,35.00,23.354,23.395,11.4408,35.3083,41.3939,32.0824,34.7748,11.4523
3288.000,35.00,23.354,23.589,11.4686,35.2725,41.3612,32.0498,34.8802,11.4532
3289.000,35.00,23.354,23.500,11.4456,35.2368,41.3285,32.0171,34.6400,11.4463
3290.000,35.00,23.354,23.590,11.4390,35.2010,41.2959,31.9844,34.8488,11.4521
3291.000,35.00,23.354,23.613,11.4378,35.1653,41.2632,31.9517,34.6419,11.4448
3292.000,35.00,23.354,23.557,11.4581,35.1295,41.2305,31.9191,34.5758,11.4435
3293.000,35.00,23.354,23.381,11.4481,35.0937,41.1978,31.8864,34.4474,11.4418
3294.000,35.00,23.354,23.350,11.4326,35.0580,41.1652,31.8537,34.4346,11.4420
3295.000,35.00,23.354,23.475,11.4586,35.0222,41.1325,31.8211,34.6491,11.4478
3296.000,35.00,23.354,23.550,11.4600,34.9864,41.0999,31.7884,34.5208,11.4426
3297.000,35.00,23.354,23.487,11.4426,34.9507,41.0672,31.7557,34.3271,11.4372
3298.000,35.00,-38.659,-38.654,12.2832,34.9154,41.0349,31.7235,34.4192,12.2796
3299.000,31.50,-35.521,-35.445,12.2894,34.9726,41.0863,31.7748,35.0486,12.2878
3300.000,28.00,-32.153,-31.907,12.2497,35.0249,41.1331,31.8216,34.9325,12.2633
3301.000,24.50,-28.581,-28.496,12.2283,35.0718,41.1751,31.8636,34.9467,12.2420
3302.000,21.00,-24.830,-24.762,12.2061,35.1130,41.2120,31.9006,35.0433,12.2165
