time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
179.000,31.50,-35.521,-35.463,13.0683,95.9319,71.3203,92.5942,96.1527,13.0502
180.000,28.00,-32.153,-32.170,13.0319,95.9841,71.3671,92.6410,96.2938,13.0379
181.000,24.50,-28.581,-28.326,13.0026,96.0310,71.4091,92.6830,96.2968,13.0106
182.000,21.00,-24.830,-24.746,12.9874,96.0722,71.4460,92.7199,96.4179,12.9880
183.000,17.50,-20.926,-20.700,12.9357,96.1075,71.4776,92.7515,96.4142,12.9522
184.000,14.00,-16.894,-16.875,12.9236,96.1367,71.5037,92.7776,96.3000,12.9130
185.000,10.50,-12.760,-12.636,12.8591,96.1596,71.5241,92.7980,96.3216,12.8700
186.000,7.00,-8.549,-8.394,12.8274,96.1760,71.5387,92.8126,96.4513,12.8280
187.000,3.50,-4.287,-4.062,12.7556,96.1859,71.5474,92.8213,96.1314,12.7671
188.000,0.00,0.000,0.078,12.7177,96.1892,71.5502,89.6667,96.2992,12.7228
189.000,0.00,0.000,0.029,12.7398,96.1892,71.5502,87.4974,96.4413,12.7329
190.000,0.00,0.000,0.098,12.7267,96.1892,71.5502,87.0412,96.1545,12.7268
191.000,0.00,0.000,0.054,12.7428,96.1892,71.5502,88.0068,96.5098,12.7436
192.000,0.00,0.000,0.045,12.7396,96.1892,71.5502,87.7826,96.2158,12.7379
193.000,0.00,0.000,0.041,12.7403,96.1892,71.5502,88.3600,96.3636,12.7468
194.000,0.00,0.000,0.171,12.7453,96.1892,71.5502,88.7308,96.3815,12.7494
195.000,0.00,0.000,0.156,12.7569,96.1892,71.5502,89.1835,96.4589,12.7558
196.000,0.00,0.000,0.252,12.7643,96.1892,71.5502,89.1134,96.3085,12.7529
197.000,0.00,0.000,0.083,12.7685,96.1892,71.5502,89.5887,96.3545,12.7600
198.000,0.00,0.000,0.182,12.7678,96.1892,71.5502,89.6540,96.3193,12.7607
199.000,0.00,0.000,0.229,12.7822,96.1892,71.5502,89.9435,96.3520,12.7644
200.000,0.00,0.000,-0.018,12.7588,96.1892,71.5502,90.0517,96.2047,12.7657
201.000,0.00,0.000,0.223,12.7565,96.1892,71.5502,90.2858,96.2492,12.7668
202.000,0.00,0.000,0.091,12.7712,96.1892,71.5502,90.9472,96.4241,12.7771
203.000,0.00,0.000,0.117,12.7608,96.1892,71.5502,90.8372,96.3133,12.7757
204.000,0.00,0.000,0.170,12.7901,96.1892,71.5502,91.2977,96.4544,12.7822
205.000,0.00,0.000,0.084,12.7760,96.1892,71.5502,91.3758,96.3503,12.7822
206.000,0.00,0.000,0.004,12.7922,96.1892,71.5502,91.7027,96.4072,12.7874
207.000,3.75,13.001,13.119,12.5917,96.1791,71.5410,91.6654,96.2945,12.6054
208.000,7.50,26.063,26.161,12.4119,96.1489,71.5136,91.6380,96.0068,12.4123
209.000,11.25,39.249,39.285,12.2266,96.0985,71.4680,91.5925,95.9922,12.2210
210.000,15.00,7.089,7.269,12.6538,96.0282,71.4047,91.5292,95.8334,12.6285
211.000,15.00,7.089,7.165,12.6491,96.0175,71.3949,91.5193,96.2264,12.6437
212.000,15.00,7.089,7.189,12.6531,96.0068,71.3851,91.5096,95.9211,12.6337
213.000,15.00,7.089,7.088,12.6584,95.9961,71.3753,91.4997,96.2102,12.6453
214.000,15.00,7.089,7.218,12.6542,95.9853,71.3655,91.4900,96.1738,12.6428
215.000,15.00,7.089,7.077,12.6519,95.9746,71.3557,91.4802,96.0455,12.6409
216.000,15.00,7.089,7.149,12.6298,95.9639,71.3459,91.4704,95.9488,12.6371
217.000,15.00,7.089,7.135,12.6381,95.9531,71.3360,91.4605,95.9344,12.6373
218.000,15.00,-14.961,-14.853,12.9275,95.9426,71.3264,91.4508,95.9948,12.9366
219.000,12.00,-12.065,-12.066,12.9317,95.9634,71.3450,91.4694,96.3809,12.9225
220.000,9.00,-9.105,-9.095,12.8756,95.9798,71.3595,91.4840,96.0555,12.8802
221.000,6.00,-6.097,-6.000,12.8677,95.9915,71.3699,91.4943,96.3446,12.8550
222.000,3.00,-3.057,-2.831,12.8131,95.9985,71.3761,91.5005,96.1025,12.8093
223.000,0.00,0.000,0.107,12.7591,96.0009,71.3780,91.3858,96.0837,12.7724
224.000,0.00,0.000,0.134,12.7628,96.0009,71.3780,90.8034,96.0095,12.7720
225.000,0.00,0.000,0.222,12.7889,96.0009,71.3780,91.4579,96.3149,12.7835
226.000,0.00,0.000,0.140,12.7802,96.0009,71.3780,91.1205,96.0105,12.7766
227.000,0.00,0.000,0.155,12.8014,96.0009,71.3780,91.9700,96.3918,12.7915
228.000,0.00,0.000,0.166,12.7842,96.0009,71.3780,91.7381,96.1804,12.7863
229.000,0.00,0.000,0.043,12.7923,96.0009,71.3780,92.1029,96.2827,12.7934
230.000,0.00,0.000,0.260,12.8064,96.0009,71.3780,92.0513,96.2062,12.7899
231.000,0.00,0.000,0.141,12.7889,96.0009,71.3780,91.9669,96.0831,12.7893
232.000,0.00,0.000,-0.011,12.7894,96.0009,71.3780,92.0905,96.0432,12.7918
233.000,0.00,0.000,0.230,12.8094,96.0009,71.3780,92.3449,96.1682,12.7946
234.000,0.00,0.000,0.244,12.7873,96.0009,71.3780,92.5527,96.1600,12.7958
235.000,0.00,0.000,0.210,12.7834,96.0009,71.3780,92.4279,96.0523,12.7943
236.000,0.00,0.000,0.237,12.8052,96.0009,71.3780,92.5722,96.0398,12.7951
237.000,0.00,0.000,0.104,12.7919,96.0009,71.3780,92.8033,96.0929,12.8002
238.000,0.00,0.000,0.201,12.7997,96.0009,71.3780,93.3418,96.2873,12.8069
239.000,0.00,0.000,0.058,12.7869,96.0009,71.3780,93.1375,96.0893,12.8034
240.000,0.00,0.000,0.192,12.7985,96.0009,71.3780,93.3381,96.1865,12.8062
