Time [s],xung,SysTick,Task_SOC.c,Task_Voltage.c,Task_CAN.c,Task_Temperature.c,Channel 6,Channel 7
38.670353583,1,0,0,0,0,0,1,1
38.670354083,0,0,0,0,0,0,1,1
38.671353583,1,0,0,0,0,0,1,1
38.671354083,0,0,0,0,0,0,1,1
38.672353583,1,0,0,0,0,0,1,1
38.672354083,0,0,0,0,0,0,1,1
38.673353583,1,0,0,0,0,0,1,1
38.673354083,0,0,0,0,0,0,1,1
38.673354750,0,1,0,0,0,0,1,1
38.673355292,0,0,0,0,0,0,1,1
38.673364958,0,0,1,0,0,0,1,1
38.673390917,0,0,0,0,0,0,1,1
38.674353583,1,0,0,0,0,0,1,1
38.674354125,0,0,0,0,0,0,1,1
38.675353625,1,0,0,0,0,0,1,1
38.675354125,0,0,0,0,0,0,1,1
38.676353625,1,0,0,0,0,0,1,1
38.676354125,0,0,0,0,0,0,1,1
38.677353625,1,0,0,0,0,0,1,1
38.677354125,0,0,0,0,0,0,1,1
38.678353625,1,0,0,0,0,0,1,1
38.678354167,0,0,0,0,0,0,1,1
38.678354833,0,1,0,0,0,0,1,1
38.678355333,0,0,0,0,0,0,1,1
38.678365333,0,0,1,0,0,0,1,1
38.678391292,0,0,0,0,0,0,1,1
38.679353625,1,0,0,0,0,0,1,1
38.679354167,0,0,0,0,0,0,1,1
38.680353667,1,0,0,0,0,0,1,1
38.680354167,0,0,0,0,0,0,1,1
38.681353667,1,0,0,0,0,0,1,1
38.681354167,0,0,0,0,0,0,1,1
38.682353667,1,0,0,0,0,0,1,1
38.682354167,0,0,0,0,0,0,1,1
38.683353667,1,0,0,0,0,0,1,1
38.683354208,0,0,0,0,0,0,1,1
38.683354875,0,1,0,0,0,0,1,1
38.683355375,0,0,0,0,0,0,1,1
38.683365167,0,0,1,0,0,0,1,1
38.683391125,0,0,0,0,0,0,1,1
38.684353667,1,0,0,0,0,0,1,1
38.684354208,0,0,0,0,0,0,1,1
38.685353708,1,0,0,0,0,0,1,1
38.685354208,0,0,0,0,0,0,1,1
38.686353708,1,0,0,0,0,0,1,1
38.686354208,0,0,0,0,0,0,1,1
38.687353708,1,0,0,0,0,0,1,1
38.687354208,0,0,0,0,0,0,1,1
38.688353708,1,0,0,0,0,0,1,1
38.688354250,0,0,0,0,0,0,1,1
38.688354917,0,1,0,0,0,0,1,1
38.688355417,0,0,0,0,0,0,1,1
38.688364958,0,0,1,0,0,0,1,1
38.688390917,0,0,0,0,0,0,1,1
38.689353750,1,0,0,0,0,0,1,1
38.689354250,0,0,0,0,0,0,1,1
38.690353750,1,0,0,0,0,0,1,1
38.690354250,0,0,0,0,0,0,1,1
38.691353750,1,0,0,0,0,0,1,1
38.691354250,0,0,0,0,0,0,1,1
38.692353750,1,0,0,0,0,0,1,1
38.692354250,0,0,0,0,0,0,1,1
38.693353750,1,0,0,0,0,0,1,1
38.693354292,0,0,0,0,0,0,1,1
38.693354958,0,1,0,0,0,0,1,1
38.693355458,0,0,0,0,0,0,1,1
38.693365375,0,0,1,0,0,0,1,1
38.693391333,0,0,0,0,0,0,1,1
38.694353792,1,0,0,0,0,0,1,1
38.694354292,0,0,0,0,0,0,1,1
38.695353792,1,0,0,0,0,0,1,1
38.695354292,0,0,0,0,0,0,1,1
38.696353792,1,0,0,0,0,0,1,1
38.696354292,0,0,0,0,0,0,1,1
38.697353792,1,0,0,0,0,0,1,1
38.697354292,0,0,0,0,0,0,1,1
38.698353792,1,0,0,0,0,0,1,1
38.698354333,0,0,0,0,0,0,1,1
38.698355000,0,1,0,0,0,0,1,1
38.698355500,0,0,0,0,0,0,1,1
38.698365167,0,0,1,0,0,0,1,1
38.698391125,0,0,0,0,0,0,1,1
38.699353833,1,0,0,0,0,0,1,1
38.699354333,0,0,0,0,0,0,1,1
38.700353833,1,0,0,0,0,0,1,1
38.700354333,0,0,0,0,0,0,1,1
38.701353833,1,0,0,0,0,0,1,1
38.701354333,0,0,0,0,0,0,1,1
38.702353833,1,0,0,0,0,0,1,1
38.702354375,0,0,0,0,0,0,1,1
38.703353833,1,0,0,0,0,0,1,1
38.703354375,0,0,0,0,0,0,1,1
38.703355042,0,1,0,0,0,0,1,1
38.703355542,0,0,0,0,0,0,1,1
38.703366000,0,0,1,0,0,0,1,1
38.703391958,0,0,0,0,0,0,1,1
38.704353875,1,0,0,0,0,0,1,1
38.704354375,0,0,0,0,0,0,1,1
38.705353875,1,0,0,0,0,0,1,1
38.705354375,0,0,0,0,0,0,1,1
38.706353875,1,0,0,0,0,0,1,1
38.706354375,0,0,0,0,0,0,1,1
38.707353875,1,0,0,0,0,0,1,1
38.707354417,0,0,0,0,0,0,1,1
38.708353875,1,0,0,0,0,0,1,1
38.708354417,0,0,0,0,0,0,1,1
38.708355083,0,1,0,0,0,0,1,1
38.708355583,0,0,0,0,0,0,1,1
38.708367208,0,0,1,0,0,0,1,1
38.708393167,0,0,0,0,0,0,1,1
38.708402417,0,0,0,1,0,0,1,1
38.709353917,1,0,0,1,0,0,1,1
38.709354417,0,0,0,1,0,0,1,1
38.710353917,1,0,0,1,0,0,1,1
38.710354417,0,0,0,1,0,0,1,1
38.710713917,0,0,0,0,0,0,1,1
38.711353917,1,0,0,0,0,0,1,1
38.711354417,0,0,0,0,0,0,1,1
38.712353917,1,0,0,0,0,0,1,1
38.712354458,0,0,0,0,0,0,1,1
38.713353958,1,0,0,0,0,0,1,1
38.713354458,0,0,0,0,0,0,1,1
38.713355125,0,1,0,0,0,0,1,1
38.713355625,0,0,0,0,0,0,1,1
38.713365542,0,0,1,0,0,0,1,1
38.713411958,0,0,0,0,0,0,1,1
38.714353958,1,0,0,0,0,0,1,1
38.714354458,0,0,0,0,0,0,1,1
38.715353958,1,0,0,0,0,0,1,1
38.715354458,0,0,0,0,0,0,1,1
38.716353958,1,0,0,0,0,0,1,1
38.716354458,0,0,0,0,0,0,1,1
38.717353958,1,0,0,0,0,0,1,1
38.717354500,0,0,0,0,0,0,1,1
38.718354000,1,0,0,0,0,0,1,1
38.718354500,0,0,0,0,0,0,1,1
38.718355167,0,1,0,0,0,0,1,1
38.718355667,0,0,0,0,0,0,1,1
38.718365458,0,0,1,0,0,0,1,1
38.718391417,0,0,0,0,0,0,1,1
38.719354000,1,0,0,0,0,0,1,1
38.719354500,0,0,0,0,0,0,1,1
38.720354000,1,0,0,0,0,0,1,1
38.720354500,0,0,0,0,0,0,1,1
38.721354000,1,0,0,0,0,0,1,1
38.721354500,0,0,0,0,0,0,1,1
38.722354000,1,0,0,0,0,0,1,1
38.722354542,0,0,0,0,0,0,1,1
38.723354042,1,0,0,0,0,0,1,1
38.723354542,0,0,0,0,0,0,1,1
38.723355208,0,1,0,0,0,0,1,1
38.723355708,0,0,0,0,0,0,1,1
38.723365250,0,0,1,0,0,0,1,1
38.723391208,0,0,0,0,0,0,1,1
38.724354042,1,0,0,0,0,0,1,1
38.724354542,0,0,0,0,0,0,1,1
38.725354042,1,0,0,0,0,0,1,1
38.725354542,0,0,0,0,0,0,1,1
38.726354042,1,0,0,0,0,0,1,1
38.726354583,0,0,0,0,0,0,1,1
38.727354042,1,0,0,0,0,0,1,1
38.727354583,0,0,0,0,0,0,1,1
38.728354083,1,0,0,0,0,0,1,1
38.728354583,0,0,0,0,0,0,1,1
38.728355250,0,1,0,0,0,0,1,1
38.728355750,0,0,0,0,0,0,1,1
38.728365667,0,0,1,0,0,0,1,1
38.728391625,0,0,0,0,0,0,1,1
38.729354083,1,0,0,0,0,0,1,1
38.729354583,0,0,0,0,0,0,1,1
38.730354083,1,0,0,0,0,0,1,1
38.730354583,0,0,0,0,0,0,1,1
38.731354083,1,0,0,0,0,0,1,1
38.731354625,0,0,0,0,0,0,1,1
38.732354083,1,0,0,0,0,0,1,1
38.732354625,0,0,0,0,0,0,1,1
38.733354125,1,0,0,0,0,0,1,1
38.733354625,0,0,0,0,0,0,1,1
38.733355292,0,1,0,0,0,0,1,1
38.733355792,0,0,0,0,0,0,1,1
38.733365458,0,0,1,0,0,0,1,1
38.733391417,0,0,0,0,0,0,1,1
38.734354125,1,0,0,0,0,0,1,1
38.734354625,0,0,0,0,0,0,1,1
38.735354125,1,0,0,0,0,0,1,1
38.735354625,0,0,0,0,0,0,1,1
38.736354125,1,0,0,0,0,0,1,1
38.736354667,0,0,0,0,0,0,1,1
38.737354125,1,0,0,0,0,0,1,1
38.737354667,0,0,0,0,0,0,1,1
38.738354167,1,0,0,0,0,0,1,1
38.738354667,0,0,0,0,0,0,1,1
38.738355333,0,1,0,0,0,0,1,1
38.738355833,0,0,0,0,0,0,1,1
38.738365833,0,0,1,0,0,0,1,1
38.738391792,0,0,0,0,0,0,1,1
38.739354167,1,0,0,0,0,0,1,1
38.739354667,0,0,0,0,0,0,1,1
38.740354167,1,0,0,0,0,0,1,1
38.740354667,0,0,0,0,0,0,1,1
38.741354167,1,0,0,0,0,0,1,1
38.741354708,0,0,0,0,0,0,1,1
38.742354208,1,0,0,0,0,0,1,1
38.742354708,0,0,0,0,0,0,1,1
38.743354208,1,0,0,0,0,0,1,1
38.743354708,0,0,0,0,0,0,1,1
38.743355375,0,1,0,0,0,0,1,1
38.743355875,0,0,0,0,0,0,1,1
38.743365667,0,0,1,0,0,0,1,1
38.743391625,0,0,0,0,0,0,1,1
38.744354208,1,0,0,0,0,0,1,1
38.744354708,0,0,0,0,0,0,1,1
38.745354208,1,0,0,0,0,0,1,1
38.745354708,0,0,0,0,0,0,1,1
38.746354208,1,0,0,0,0,0,1,1
38.746354750,0,0,0,0,0,0,1,1
38.747354250,1,0,0,0,0,0,1,1
38.747354750,0,0,0,0,0,0,1,1
38.748354250,1,0,0,0,0,0,1,1
38.748354750,0,0,0,0,0,0,1,1
38.748355417,0,1,0,0,0,0,1,1
38.748355917,0,0,0,0,0,0,1,1
38.748365458,0,0,1,0,0,0,1,1
38.748391417,0,0,0,0,0,0,1,1
38.749354250,1,0,0,0,0,0,1,1
38.749354750,0,0,0,0,0,0,1,1
38.750354250,1,0,0,0,0,0,1,1
38.750354750,0,0,0,0,0,0,1,1
38.751354250,1,0,0,0,0,0,1,1
38.751354792,0,0,0,0,0,0,1,1
38.752354292,1,0,0,0,0,0,1,1
38.752354792,0,0,0,0,0,0,1,1
38.753354292,1,0,0,0,0,0,1,1
38.753354792,0,0,0,0,0,0,1,1
38.753355458,0,1,0,0,0,0,1,1
38.753355958,0,0,0,0,0,0,1,1
38.753366333,0,0,1,0,0,0,1,1
38.753392292,0,0,0,0,0,0,1,1
38.754354292,1,0,0,0,0,0,1,1
38.754354792,0,0,0,0,0,0,1,1
38.755354292,1,0,0,0,0,0,1,1
38.755354833,0,0,0,0,0,0,1,1
38.756354292,1,0,0,0,0,0,1,1
38.756354833,0,0,0,0,0,0,1,1
38.757354333,1,0,0,0,0,0,1,1
38.757354833,0,0,0,0,0,0,1,1
38.758354333,1,0,0,0,0,0,1,1
38.758354833,0,0,0,0,0,0,1,1
38.758355500,0,1,0,0,0,0,1,1
38.758356000,0,0,0,0,0,0,1,1
38.758367583,0,0,1,0,0,0,1,1
38.758393583,0,0,0,0,0,0,1,1
38.758402833,0,0,0,1,0,0,1,1
38.759354333,1,0,0,1,0,0,1,1
38.759354833,0,0,0,1,0,0,1,1
38.760354333,1,0,0,1,0,0,1,1
38.760354875,0,0,0,1,0,0,1,1
38.760714292,0,0,0,0,0,0,1,1
38.761354333,1,0,0,0,0,0,1,1
38.761354875,0,0,0,0,0,0,1,1
38.762354375,1,0,0,0,0,0,1,1
38.762354875,0,0,0,0,0,0,1,1
38.763354375,1,0,0,0,0,0,1,1
38.763354875,0,0,0,0,0,0,1,1
38.763355542,0,1,0,0,0,0,1,1
38.763356083,0,0,0,0,0,0,1,1
38.763365833,0,0,1,0,0,0,1,1
38.763412250,0,0,0,0,0,0,1,1
38.764354375,1,0,0,0,0,0,1,1
38.764354875,0,0,0,0,0,0,1,1
38.765354375,1,0,0,0,0,0,1,1
38.765354917,0,0,0,0,0,0,1,1
38.766354417,1,0,0,0,0,0,1,1
38.766354917,0,0,0,0,0,0,1,1
38.767354417,1,0,0,0,0,0,1,1
38.767354917,0,0,0,0,0,0,1,1
38.768354417,1,0,0,0,0,0,1,1
38.768354917,0,0,0,0,0,0,1,1
38.768355583,0,1,0,0,0,0,1,1
38.768356125,0,0,0,0,0,0,1,1
38.768365750,0,0,1,0,0,0,1,1
38.768391750,0,0,0,0,0,0,1,1
38.769354417,1,0,0,0,0,0,1,1
38.769354917,0,0,0,0,0,0,1,1
38.770354417,1,0,0,0,0,0,1,1
38.770354958,0,0,0,0,0,0,1,1
38.771354458,1,0,0,0,0,0,1,1
38.771354958,0,0,0,0,0,0,1,1
38.772354458,1,0,0,0,0,0,1,1
38.772354958,0,0,0,0,0,0,1,1
38.773354458,1,0,0,0,0,0,1,1
38.773354958,0,0,0,0,0,0,1,1
38.773355625,0,1,0,0,0,0,1,1
38.773356167,0,0,0,0,0,0,1,1
38.773366125,0,0,1,0,0,0,1,1
38.773392125,0,0,0,0,0,0,1,1
38.774354458,1,0,0,0,0,0,1,1
38.774354958,0,0,0,0,0,0,1,1
38.775354458,1,0,0,0,0,0,1,1
38.775355000,0,0,0,0,0,0,1,1
38.776354500,1,0,0,0,0,0,1,1
38.776355000,0,0,0,0,0,0,1,1
38.777354500,1,0,0,0,0,0,1,1
38.777355000,0,0,0,0,0,0,1,1
38.778354500,1,0,0,0,0,0,1,1
38.778355000,0,0,0,0,0,0,1,1
38.778355667,0,1,0,0,0,0,1,1
38.778356208,0,0,0,0,0,0,1,1
38.778365958,0,0,1,0,0,0,1,1
38.778391958,0,0,0,0,0,0,1,1
38.779354500,1,0,0,0,0,0,1,1
38.779355042,0,0,0,0,0,0,1,1
38.780354500,1,0,0,0,0,0,1,1
38.780355042,0,0,0,0,0,0,1,1
38.781354542,1,0,0,0,0,0,1,1
38.781355042,0,0,0,0,0,0,1,1
38.782354542,1,0,0,0,0,0,1,1
38.782355042,0,0,0,0,0,0,1,1
38.783354542,1,0,0,0,0,0,1,1
38.783355042,0,0,0,0,0,0,1,1
38.783355708,0,1,0,0,0,0,1,1
38.783356250,0,0,0,0,0,0,1,1
38.783365750,0,0,1,0,0,0,1,1
38.783391750,0,0,0,0,0,0,1,1
38.784354542,1,0,0,0,0,0,1,1
38.784355083,0,0,0,0,0,0,1,1
38.785354542,1,0,0,0,0,0,1,1
38.785355083,0,0,0,0,0,0,1,1
38.786354583,1,0,0,0,0,0,1,1
38.786355083,0,0,0,0,0,0,1,1
38.787354583,1,0,0,0,0,0,1,1
38.787355083,0,0,0,0,0,0,1,1
38.788354583,1,0,0,0,0,0,1,1
38.788355083,0,0,0,0,0,0,1,1
38.788355750,0,1,0,0,0,0,1,1
38.788356292,0,0,0,0,0,0,1,1
38.788366167,0,0,1,0,0,0,1,1
38.788392167,0,0,0,0,0,0,1,1
38.789354583,1,0,0,0,0,0,1,1
38.789355125,0,0,0,0,0,0,1,1
38.790354583,1,0,0,0,0,0,1,1
38.790355125,0,0,0,0,0,0,1,1
38.791354625,1,0,0,0,0,0,1,1
38.791355125,0,0,0,0,0,0,1,1
38.792354625,1,0,0,0,0,0,1,1
38.792355125,0,0,0,0,0,0,1,1
38.793354625,1,0,0,0,0,0,1,1
38.793355125,0,0,0,0,0,0,1,1
38.793355792,0,1,0,0,0,0,1,1
38.793356333,0,0,0,0,0,0,1,1
38.793365958,0,0,1,0,0,0,1,1
38.793391958,0,0,0,0,0,0,1,1
38.794354625,1,0,0,0,0,0,1,1
38.794355167,0,0,0,0,0,0,1,1
38.795354667,1,0,0,0,0,0,1,1
38.795355167,0,0,0,0,0,0,1,1
38.796354667,1,0,0,0,0,0,1,1
38.796355167,0,0,0,0,0,0,1,1
38.797354667,1,0,0,0,0,0,1,1
38.797355167,0,0,0,0,0,0,1,1
38.798354667,1,0,0,0,0,0,1,1
38.798355167,0,0,0,0,0,0,1,1
38.798355833,0,1,0,0,0,0,1,1
38.798356375,0,0,0,0,0,0,1,1
38.798366333,0,0,1,0,0,0,1,1
38.798392333,0,0,0,0,0,0,1,1
38.799354667,1,0,0,0,0,0,1,1
38.799355208,0,0,0,0,0,0,1,1
38.800354708,1,0,0,0,0,0,1,1
38.800355208,0,0,0,0,0,0,1,1
38.801354708,1,0,0,0,0,0,1,1
38.801355208,0,0,0,0,0,0,1,1
38.802354708,1,0,0,0,0,0,1,1
38.802355208,0,0,0,0,0,0,1,1
38.803354708,1,0,0,0,0,0,1,1
38.803355250,0,0,0,0,0,0,1,1
38.803355875,0,1,0,0,0,0,1,1
38.803356417,0,0,0,0,0,0,1,1
38.803366625,0,0,1,0,0,0,1,1
38.803392625,0,0,0,0,0,0,1,1
38.804354708,1,0,0,0,0,0,1,1
38.804355250,0,0,0,0,0,0,1,1
38.805354750,1,0,0,0,0,0,1,1
38.805355250,0,0,0,0,0,0,1,1
38.806354750,1,0,0,0,0,0,1,1
38.806355250,0,0,0,0,0,0,1,1
38.807354750,1,0,0,0,0,0,1,1
38.807355250,0,0,0,0,0,0,1,1
38.808354750,1,0,0,0,0,0,1,1
38.808355292,0,0,0,0,0,0,1,1
38.808355958,0,1,0,0,0,0,1,1
38.808356458,0,0,0,0,0,0,1,1
38.808368500,0,0,1,0,0,0,1,1
38.808394500,0,0,0,0,0,0,1,1
38.808403750,0,0,0,1,0,0,1,1
38.809354750,1,0,0,1,0,0,1,1
38.809355292,0,0,0,1,0,0,1,1
38.810354792,1,0,0,1,0,0,1,1
38.810355292,0,0,0,1,0,0,1,1
38.810714583,0,0,0,0,0,0,1,1
38.811354792,1,0,0,0,0,0,1,1
38.811355292,0,0,0,0,0,0,1,1
38.812354792,1,0,0,0,0,0,1,1
38.812355292,0,0,0,0,0,0,1,1
38.813354792,1,0,0,0,0,0,1,1
38.813355333,0,0,0,0,0,0,1,1
38.813356000,0,1,0,0,0,0,1,1
38.813356500,0,0,0,0,0,0,1,1
38.813366167,0,0,1,0,0,0,1,1
38.813412583,0,0,0,0,0,0,1,1
38.814354792,1,0,0,0,0,0,1,1
38.814355333,0,0,0,0,0,0,1,1
38.815354833,1,0,0,0,0,0,1,1
38.815355333,0,0,0,0,0,0,1,1
38.816354833,1,0,0,0,0,0,1,1
38.816355333,0,0,0,0,0,0,1,1
38.817354833,1,0,0,0,0,0,1,1
38.817355333,0,0,0,0,0,0,1,1
38.818354833,1,0,0,0,0,0,1,1
38.818355375,0,0,0,0,0,0,1,1
38.818356042,0,1,0,0,0,0,1,1
38.818356542,0,0,0,0,0,0,1,1
38.818366083,0,0,1,0,0,0,1,1
38.818392042,0,0,0,0,0,0,1,1
38.819354875,1,0,0,0,0,0,1,1
38.819355375,0,0,0,0,0,0,1,1
38.820354875,1,0,0,0,0,0,1,1
38.820355375,0,0,0,0,0,0,1,1
38.821354875,1,0,0,0,0,0,1,1
38.821355375,0,0,0,0,0,0,1,1
38.822354875,1,0,0,0,0,0,1,1
38.822355375,0,0,0,0,0,0,1,1
38.823354875,1,0,0,0,0,0,1,1
38.823355417,0,0,0,0,0,0,1,1
38.823356083,0,1,0,0,0,0,1,1
38.823356583,0,0,0,0,0,0,1,1
38.823366500,0,0,1,0,0,0,1,1
38.823392458,0,0,0,0,0,0,1,1
38.824354917,1,0,0,0,0,0,1,1
38.824355417,0,0,0,0,0,0,1,1
38.825354917,1,0,0,0,0,0,1,1
38.825355417,0,0,0,0,0,0,1,1
38.826354917,1,0,0,0,0,0,1,1
38.826355417,0,0,0,0,0,0,1,1
38.827354917,1,0,0,0,0,0,1,1
38.827355417,0,0,0,0,0,0,1,1
38.828354917,1,0,0,0,0,0,1,1
38.828355458,0,0,0,0,0,0,1,1
38.828356125,0,1,0,0,0,0,1,1
38.828356625,0,0,0,0,0,0,1,1
38.828366292,0,0,1,0,0,0,1,1
38.828392250,0,0,0,0,0,0,1,1
38.829354958,1,0,0,0,0,0,1,1
38.829355458,0,0,0,0,0,0,1,1
38.830354958,1,0,0,0,0,0,1,1
38.830355458,0,0,0,0,0,0,1,1
38.831354958,1,0,0,0,0,0,1,1
38.831355458,0,0,0,0,0,0,1,1
38.832354958,1,0,0,0,0,0,1,1
38.832355500,0,0,0,0,0,0,1,1
38.833354958,1,0,0,0,0,0,1,1
38.833355500,0,0,0,0,0,0,1,1
38.833356167,0,1,0,0,0,0,1,1
38.833356667,0,0,0,0,0,0,1,1
38.833366667,0,0,1,0,0,0,1,1
38.833392625,0,0,0,0,0,0,1,1
38.834355000,1,0,0,0,0,0,1,1
38.834355500,0,0,0,0,0,0,1,1
38.835355000,1,0,0,0,0,0,1,1
38.835355500,0,0,0,0,0,0,1,1
38.836355000,1,0,0,0,0,0,1,1
38.836355500,0,0,0,0,0,0,1,1
38.837355000,1,0,0,0,0,0,1,1
38.837355542,0,0,0,0,0,0,1,1
38.838355000,1,0,0,0,0,0,1,1
38.838355542,0,0,0,0,0,0,1,1
38.838356208,0,1,0,0,0,0,1,1
38.838356708,0,0,0,0,0,0,1,1
38.838366500,0,0,1,0,0,0,1,1
38.838392458,0,0,0,0,0,0,1,1
38.839355042,1,0,0,0,0,0,1,1
38.839355542,0,0,0,0,0,0,1,1
38.840355042,1,0,0,0,0,0,1,1
38.840355542,0,0,0,0,0,0,1,1
38.841355042,1,0,0,0,0,0,1,1
38.841355542,0,0,0,0,0,0,1,1
38.842355042,1,0,0,0,0,0,1,1
38.842355583,0,0,0,0,0,0,1,1
38.843355083,1,0,0,0,0,0,1,1
38.843355583,0,0,0,0,0,0,1,1
38.843356250,0,1,0,0,0,0,1,1
38.843356750,0,0,0,0,0,0,1,1
38.843366292,0,0,1,0,0,0,1,1
38.843392250,0,0,0,0,0,0,1,1
38.844355083,1,0,0,0,0,0,1,1
38.844355583,0,0,0,0,0,0,1,1
38.845355083,1,0,0,0,0,0,1,1
38.845355583,0,0,0,0,0,0,1,1
38.846355083,1,0,0,0,0,0,1,1
38.846355583,0,0,0,0,0,0,1,1
38.847355083,1,0,0,0,0,0,1,1
38.847355625,0,0,0,0,0,0,1,1
38.848355125,1,0,0,0,0,0,1,1
38.848355625,0,0,0,0,0,0,1,1
38.848356292,0,1,0,0,0,0,1,1
38.848356792,0,0,0,0,0,0,1,1
38.848366708,0,0,1,0,0,0,1,1
38.848392667,0,0,0,0,0,0,1,1
38.849355125,1,0,0,0,0,0,1,1
38.849355625,0,0,0,0,0,0,1,1
38.850355125,1,0,0,0,0,0,1,1
38.850355625,0,0,0,0,0,0,1,1
38.851355125,1,0,0,0,0,0,1,1
38.851355625,0,0,0,0,0,0,1,1
38.852355125,1,0,0,0,0,0,1,1
38.852355667,0,0,0,0,0,0,1,1
38.853355167,1,0,0,0,0,0,1,1
38.853355667,0,0,0,0,0,0,1,1
38.853356333,0,1,0,0,0,0,1,1
38.853356833,0,0,0,0,0,0,1,1
38.853366958,0,0,1,0,0,0,1,1
38.853392917,0,0,0,0,0,0,1,1
38.854355167,1,0,0,0,0,0,1,1
38.854355667,0,0,0,0,0,0,1,1
38.855355167,1,0,0,0,0,0,1,1
38.855355667,0,0,0,0,0,0,1,1
38.856355167,1,0,0,0,0,0,1,1
38.856355708,0,0,0,0,0,0,1,1
38.857355167,1,0,0,0,0,0,1,1
38.857355708,0,0,0,0,0,0,1,1
38.858355208,1,0,0,0,0,0,1,1
38.858355708,0,0,0,0,0,0,1,1
38.858356375,0,1,0,0,0,0,1,1
38.858356875,0,0,0,0,0,0,1,1
38.858368875,0,0,1,0,0,0,1,1
38.858394833,0,0,0,0,0,0,1,1
38.858404083,0,0,0,1,0,0,1,1
38.859355208,1,0,0,1,0,0,1,1
38.859355708,0,0,0,1,0,0,1,1
38.860355208,1,0,0,1,0,0,1,1
38.860355708,0,0,0,1,0,0,1,1
38.860714958,0,0,0,0,0,0,1,1
38.861355208,1,0,0,0,0,0,1,1
38.861355750,0,0,0,0,0,0,1,1
38.862355208,1,0,0,0,0,0,1,1
38.862355750,0,0,0,0,0,0,1,1
38.863355250,1,0,0,0,0,0,1,1
38.863355750,0,0,0,0,0,0,1,1
38.863356417,0,1,0,0,0,0,1,1
38.863356917,0,0,0,0,0,0,1,1
38.863366500,0,0,1,0,0,0,1,1
38.863412917,0,0,0,0,0,0,1,1
38.864355250,1,0,0,0,0,0,1,1
38.864355750,0,0,0,0,0,0,1,1
38.865355250,1,0,0,0,0,0,1,1
38.865355750,0,0,0,0,0,0,1,1
38.866355250,1,0,0,0,0,0,1,1
38.866355792,0,0,0,0,0,0,1,1
38.867355250,1,0,0,0,0,0,1,1
38.867355792,0,0,0,0,0,0,1,1
38.868355292,1,0,0,0,0,0,1,1
38.868355792,0,0,0,0,0,0,1,1
38.868356458,0,1,0,0,0,0,1,1
38.868356958,0,0,0,0,0,0,1,1
38.868366417,0,0,1,0,0,0,1,1
38.868392375,0,0,0,0,0,0,1,1
38.869355292,1,0,0,0,0,0,1,1
38.869355792,0,0,0,0,0,0,1,1
38.870355292,1,0,0,0,0,0,1,1
38.870355792,0,0,0,0,0,0,1,1
38.871355292,1,0,0,0,0,0,1,1
38.871355833,0,0,0,0,0,0,1,1
38.872355333,1,0,0,0,0,0,1,1
38.872355833,0,0,0,0,0,0,1,1
38.873355333,1,0,0,0,0,0,1,1
38.873355833,0,0,0,0,0,0,1,1
38.873356500,0,1,0,0,0,0,1,1
38.873357000,0,0,0,0,0,0,1,1
38.873366792,0,0,1,0,0,0,1,1
38.873392750,0,0,0,0,0,0,1,1
38.874355333,1,0,0,0,0,0,1,1
38.874355833,0,0,0,0,0,0,1,1
38.875355333,1,0,0,0,0,0,1,1
38.875355833,0,0,0,0,0,0,1,1
38.876355333,1,0,0,0,0,0,1,1
38.876355875,0,0,0,0,0,0,1,1
38.877355375,1,0,0,0,0,0,1,1
38.877355875,0,0,0,0,0,0,1,1
38.878355375,1,0,0,0,0,0,1,1
38.878355875,0,0,0,0,0,0,1,1
38.878356542,0,1,0,0,0,0,1,1
38.878357042,0,0,0,0,0,0,1,1
38.878366583,0,0,1,0,0,0,1,1
38.878392542,0,0,0,0,0,0,1,1
38.879355375,1,0,0,0,0,0,1,1
38.879355875,0,0,0,0,0,0,1,1
38.880355375,1,0,0,0,0,0,1,1
38.880355917,0,0,0,0,0,0,1,1
38.881355375,1,0,0,0,0,0,1,1
38.881355917,0,0,0,0,0,0,1,1
38.882355417,1,0,0,0,0,0,1,1
38.882355917,0,0,0,0,0,0,1,1
38.883355417,1,0,0,0,0,0,1,1
38.883355917,0,0,0,0,0,0,1,1
38.883356583,0,1,0,0,0,0,1,1
38.883357083,0,0,0,0,0,0,1,1
38.883367000,0,0,1,0,0,0,1,1
38.883392958,0,0,0,0,0,0,1,1
38.884355417,1,0,0,0,0,0,1,1
38.884355917,0,0,0,0,0,0,1,1
38.885355417,1,0,0,0,0,0,1,1
38.885355958,0,0,0,0,0,0,1,1
38.886355417,1,0,0,0,0,0,1,1
38.886355958,0,0,0,0,0,0,1,1
38.887355458,1,0,0,0,0,0,1,1
38.887355958,0,0,0,0,0,0,1,1
38.888355458,1,0,0,0,0,0,1,1
38.888355958,0,0,0,0,0,0,1,1
38.888356625,0,1,0,0,0,0,1,1
38.888357125,0,0,0,0,0,0,1,1
38.888366792,0,0,1,0,0,0,1,1
38.888392750,0,0,0,0,0,0,1,1
38.889355458,1,0,0,0,0,0,1,1
38.889355958,0,0,0,0,0,0,1,1
38.890355458,1,0,0,0,0,0,1,1
38.890356000,0,0,0,0,0,0,1,1
38.891355458,1,0,0,0,0,0,1,1
38.891356000,0,0,0,0,0,0,1,1
38.892355500,1,0,0,0,0,0,1,1
38.892356000,0,0,0,0,0,0,1,1
38.893355500,1,0,0,0,0,0,1,1
38.893356000,0,0,0,0,0,0,1,1
38.893356667,0,1,0,0,0,0,1,1
